"id","price","speed","hd","ram","screen","computer_category"
5144,2040,33,1000,8,14,"ultrasuper"
2677,1695,66,107,2,14,"special"
2982,1705,33,340,4,14,"special"
4532,1799,66,340,4,15,"ultra"
3064,2219,33,340,4,14,"mega"
597,2745,33,540,8,14,"hyper"
433,2595,25,452,16,14,"mega"
1983,1544,25,107,2,14,"special"
4002,2630,66,540,8,17,"mega"
4553,3543,66,1000,24,15,"uber"
5796,1840,75,730,8,15,"ultra"
5001,2194,50,528,8,14,"mega"
1922,3390,66,528,16,14,"uber"
5022,1940,50,528,8,15,"ultra"
3716,2799,66,527,16,15,"hyper"
5939,1749,66,545,8,15,"ultra"
3329,2390,50,420,8,15,"mega"
862,1879,50,170,4,14,"super"
4654,2699,66,527,16,15,"hyper"
3390,1894,50,420,4,15,"ultra"
780,3595,50,452,8,14,"uber"
4818,1499,33,428,4,14,"special"
2574,3244,66,528,16,14,"hyper"
4124,1890,66,426,4,14,"ultra"
1249,1599,25,170,4,14,"special"
5287,1590,33,214,4,14,"special"
25,4195,50,452,8,14,"uber"
1575,2644,50,426,8,14,"mega"
6143,2044,100,850,8,15,"ultrasuper"
1596,1799,33,120,4,14,"super"
5388,2238,100,545,8,17,"mega"
2044,2485,33,528,8,14,"mega"
3594,2490,33,528,16,15,"mega"
1861,2390,66,424,4,14,"mega"
2839,1895,66,425,8,15,"ultra"
1840,2395,50,424,4,17,"mega"
1514,1709,25,120,4,14,"special"
5348,1940,66,528,8,15,"ultra"
290,1695,50,85,2,14,"special"
2309,2799,66,340,16,15,"hyper"
4328,1195,33,528,8,14,"special"
250,2999,66,170,4,14,"hyper"
759,1595,33,107,2,14,"special"
229,2199,33,210,4,14,"super"
1779,1695,33,212,4,15,"special"
515,1999,33,170,4,14,"super"
6122,2373,100,1000,16,15,"ultrasuper"
494,3599,66,405,8,14,"uber"
5735,2804,100,1000,24,15,"extreme"
311,1999,33,213,8,14,"super"
2431,1995,25,426,8,14,"ultra"
3981,2095,66,426,8,14,"super"
3655,1725,33,340,4,17,"ultra"
4267,1418,33,250,2,17,"special"
5245,1699,33,212,8,14,"special"
1432,2999,33,450,16,15,"hyper"
6000,2645,100,1200,24,15,"extreme"
4736,1595,33,340,8,14,"special"
2696,2039,25,120,4,17,"super"
4450,2054,100,214,4,14,"super"
3920,2790,100,540,8,14,"hyper"
2187,2844,33,528,16,14,"hyper"
3165,2090,33,426,8,15,"super"
1901,2185,25,528,8,14,"mega"
1371,1499,66,130,4,14,"special"
5674,2059,66,730,8,17,"ultra"
616,3990,66,1000,16,14,"uber"
4715,2699,66,527,16,17,"hyper"
698,1579,25,120,4,14,"special"
2452,2995,66,528,16,14,"hyper"
1085,2144,25,426,8,14,"super"
2166,1495,33,212,4,14,"special"
2105,2344,33,426,8,14,"mega"
2921,1735,50,340,4,14,"ultra"
881,2845,66,250,8,14,"hyper"
2635,1995,66,424,4,14,"ultra"
6061,1504,100,528,4,14,"special"
372,3225,66,212,4,15,"hyper"
1350,2144,66,107,2,14,"super"
4980,1940,50,528,8,14,"ultra"
963,2799,50,320,8,15,"hyper"
841,3789,66,527,8,15,"uber"
1615,1790,25,214,4,14,"super"
2900,2525,66,530,16,15,"mega"
2370,2195,50,340,8,15,"super"
3859,1499,33,210,4,14,"special"
5102,1754,33,528,8,14,"ultra"
351,2405,50,250,8,14,"mega"
3777,2818,100,428,16,17,"hyper"
2717,1744,50,107,2,14,"special"
5571,2473,100,850,16,15,"ultrasuper"
820,2344,50,214,4,14,"mega"
4511,1840,50,214,4,14,"super"
1106,2344,66,214,4,14,"mega"
5836,2495,50,1000,24,15,"ultrasuper"
3838,2427,66,540,8,15,"mega"
1962,1695,33,107,2,14,"special"
902,2999,66,320,8,15,"hyper"
3287,1645,33,340,4,14,"special"
4572,2298,33,528,8,17,"mega"
3369,1944,25,426,8,14,"ultra"
4858,2304,33,720,16,15,"ultrasuper"
738,1845,33,250,8,15,"super"
2023,1890,50,107,2,15,"super"
1289,1499,33,170,4,14,"special"
2778,2199,66,340,8,14,"super"
1207,4248,66,345,16,17,"uber"
5041,2845,33,1000,24,15,"extreme"
4776,2995,50,1000,24,15,"extreme"
1167,1990,66,107,2,14,"super"
1676,1495,33,107,2,14,"special"
4837,1995,66,528,8,14,"ultra"
2227,2744,50,340,8,17,"hyper"
5123,2690,33,720,16,17,"hyper"
4021,1895,66,425,8,14,"ultra"
2288,2120,25,528,8,14,"ultra"
1554,1994,33,214,4,14,"super"
5592,2208,75,545,8,17,"mega"
1472,2414,33,120,4,14,"mega"
208,3795,33,452,8,14,"uber"
2961,1755,66,340,4,15,"ultra"
3043,2799,66,340,16,15,"hyper"
1941,1695,33,340,4,15,"special"
4429,2804,100,720,16,14,"hyper"
4368,1999,66,527,8,14,"ultra"
3512,2644,75,426,8,14,"mega"
5428,2248,100,850,8,17,"ultrasuper"
2349,2144,50,214,4,14,"super"
1819,1925,66,340,4,15,"super"
3308,1644,25,214,4,14,"special"
2879,1589,25,212,4,14,"special"
269,2799,50,245,16,15,"hyper"
5775,1499,66,365,8,15,"special"
1697,1895,25,170,4,17,"super"
5693,2745,100,1000,24,15,"extreme"
4694,2040,33,528,8,15,"ultra"
3695,2359,50,340,4,14,"mega"
555,2595,33,452,16,14,"mega"
126,2544,33,245,8,14,"mega"
2614,2259,25,212,4,17,"super"
4,1849,25,170,8,14,"super"
5449,1445,66,340,4,14,"special"
3144,1509,25,120,4,15,"special"
534,2335,66,250,8,14,"mega"
3960,2145,33,540,8,15,"ultra"
5918,2378,100,364,8,14,"mega"
6162,2595,100,1200,24,15,"ultrasuper"
5897,1299,66,365,4,15,"special"
1880,2149,66,245,4,15,"super"
5714,1299,66,340,4,14,"special"
1064,2045,33,250,4,15,"super"
799,2944,33,452,16,14,"hyper"
5367,2369,66,1000,8,17,"ultrasuper"
6183,2844,100,1200,24,15,"extreme"
4082,2190,100,426,4,14,"mega"
4755,1999,66,420,8,14,"ultra"
4225,2343,33,528,16,14,"mega"
3634,2490,75,426,8,14,"mega"
5958,1199,50,545,4,14,"special"
2206,1475,33,250,4,14,"special"
2145,1949,50,245,4,15,"super"
4103,1740,33,426,4,15,"ultra"
3878,2190,66,528,8,14,"mega"
5020,2345,50,720,16,15,"ultrasuper"
6101,1949,66,420,8,15,"ultra"
5979,2440,66,1000,16,17,"ultrasuper"
1329,1844,25,214,4,14,"super"
2471,1449,33,245,4,14,"special"
4959,2393,33,720,16,15,"ultrasuper"
412,2075,66,170,4,14,"super"
4347,1899,66,420,8,14,"ultra"
2940,1794,33,212,4,14,"super"
2410,2593,50,212,4,14,"mega"
3899,2138,25,212,4,15,"super"
2532,2344,33,426,8,14,"mega"
860,2344,25,340,8,14,"mega"
4286,2985,66,364,8,14,"hyper"
677,2975,66,250,8,17,"hyper"
6019,1454,66,528,4,14,"special"
3205,3129,100,527,16,15,"hyper"
2675,2099,25,170,4,14,"super"
1146,2690,33,540,16,15,"hyper"
3470,2144,100,107,2,14,"super"
1125,1495,33,107,2,14,"special"
595,2295,66,214,4,14,"mega"
4164,2199,100,340,8,14,"super"
921,2690,66,340,8,14,"mega"
2063,1895,33,340,8,14,"super"
4551,3144,33,1000,24,15,"extreme"
6040,1699,66,545,8,14,"ultra"
3735,1495,33,340,4,14,"special"
4877,1999,66,720,8,15,"ultra"
4816,1645,50,214,4,14,"special"
942,3194,66,452,16,14,"hyper"
1655,2690,33,528,16,14,"hyper"
5346,3029,100,364,8,14,"hyper"
2267,2695,33,528,16,14,"hyper"
1411,2779,66,245,4,14,"hyper"
4938,2059,66,1000,8,15,"ultrasuper"
2797,2185,33,420,8,17,"super"
2736,1929,33,212,4,14,"super"
4898,1548,33,424,4,14,"special"
5876,2104,100,545,8,17,"ultra"
248,2699,66,213,8,14,"mega"
187,1695,33,170,4,14,"special"
3083,2390,50,420,8,15,"mega"
3327,2695,66,528,8,15,"hyper"
3062,1995,66,214,4,14,"super"
5081,1794,66,214,4,14,"super"
4490,2604,50,720,16,15,"ultrasuper"
1247,3595,66,452,8,14,"uber"
513,3090,66,452,16,15,"hyper"
3001,1895,25,426,8,14,"ultra"
3348,2890,75,528,16,14,"hyper"
6141,1445,100,528,4,14,"special"
3531,2845,100,540,8,17,"hyper"
452,2395,33,250,8,14,"mega"
3817,1599,33,210,4,14,"special"
4061,1645,33,214,4,14,"special"
982,4295,33,1100,16,14,"uber"
5815,1755,75,540,8,15,"ultra"
1268,3348,66,345,16,15,"hyper"
1512,2190,50,214,4,15,"super"
3796,3093,33,1000,24,14,"extreme"
3266,1544,33,107,2,14,"special"
1737,2995,66,424,16,15,"hyper"
1981,2644,25,528,16,14,"mega"
1716,1369,33,130,4,14,"special"
1186,1570,33,214,4,14,"special"
1533,2645,66,340,8,17,"mega"
4326,2165,66,730,8,15,"ultrasuper"
5203,1940,66,528,8,15,"ultra"
4673,1595,50,340,8,14,"special"
2002,2578,33,340,4,14,"mega"
2246,2225,66,340,8,15,"mega"
574,2045,50,250,4,15,"super"
5142,1698,66,540,8,14,"ultra"
5489,1748,50,545,4,17,"ultra"
5733,1773,50,528,8,14,"ultra"
5468,1268,50,428,4,15,"special"
44,2255,33,210,8,14,"super"
3409,1644,25,214,4,14,"special"
166,1895,25,130,4,14,"super"
2919,1644,50,107,2,14,"special"
4000,2190,100,214,4,15,"super"
5754,1794,100,340,4,14,"ultra"
431,2790,33,452,16,14,"hyper"
5937,1999,100,850,8,15,"ultrasuper"
1920,1995,33,214,4,14,"super"
6223,2844,100,1200,24,15,"extreme"
3918,3644,100,1000,24,14,"uber"
3653,3304,66,420,16,17,"hyper"
5407,2340,66,720,16,15,"ultrasuper"
3674,1795,66,425,8,15,"ultra"
1369,2095,33,426,8,14,"super"
1104,1895,66,107,2,14,"super"
2858,1995,66,212,8,14,"super"
4143,2985,66,340,8,14,"hyper"
4387,2499,66,527,16,15,"mega"
4122,2890,66,1000,16,14,"extreme"
778,1399,33,130,4,14,"special"
3939,3358,66,340,4,15,"hyper"
1838,2729,66,245,4,15,"hyper"
5060,2423,50,720,16,15,"ultrasuper"
2185,1575,33,120,4,14,"special"
4408,1940,33,528,8,14,"ultra"
4183,1894,33,426,4,14,"ultra"
5325,2529,66,364,8,14,"mega"
5672,2155,75,850,16,15,"ultrasuper"
1859,3144,66,528,16,14,"hyper"
4652,1399,33,210,4,14,"special"
5794,1724,50,545,4,17,"ultra"
105,1395,25,85,2,14,"special"
2328,2420,50,528,8,14,"mega"
2103,2785,33,1060,8,14,"extreme"
3245,1290,25,107,2,14,"special"
3123,3149,66,527,16,17,"hyper"
4204,1399,50,340,4,14,"special"
2572,2444,50,426,8,14,"mega"
696,1749,33,250,4,14,"special"
3592,2299,66,340,16,15,"mega"
2124,2190,33,214,4,14,"super"
4917,1973,33,528,8,14,"ultra"
6059,2223,66,1000,16,15,"ultrasuper"
1043,4594,50,1100,16,14,"uber"
2593,2995,66,540,16,15,"hyper"
2837,2644,33,528,16,14,"mega"
3510,1595,66,107,2,14,"special"
2450,1299,25,120,4,14,"special"
6080,2154,66,1000,16,15,"ultrasuper"
288,2475,50,250,8,14,"mega"
1430,2195,66,214,4,14,"super"
370,2035,33,250,8,14,"super"
2389,1899,33,245,4,15,"super"
757,1599,25,120,4,14,"special"
4244,1495,33,214,4,14,"special"
5264,2390,33,720,16,15,"ultrasuper"
309,2475,50,250,8,15,"mega"
3775,2199,100,340,8,14,"super"
4713,2840,33,720,16,17,"hyper"
3184,2294,100,107,2,14,"mega"
4265,1645,50,340,8,14,"special"
1695,1895,66,107,2,14,"super"
5651,1765,66,540,8,17,"ultra"
635,1898,33,130,4,14,"super"
4530,3204,50,1000,24,15,"extreme"
4509,1545,33,340,4,14,"special"
3102,2690,100,426,8,14,"mega"
2511,2197,33,270,4,14,"super"
4999,2168,66,1000,8,14,"ultrasuper"
1960,2190,50,424,4,14,"mega"
1022,1999,33,230,4,14,"super"
5998,1799,66,730,8,14,"ultra"
1308,2194,25,426,8,14,"mega"
5243,1299,50,340,4,14,"special"
3836,2305,66,425,8,15,"mega"
900,2190,25,340,8,15,"super"
4795,1199,33,428,4,15,"special"
2694,2819,50,340,8,15,"hyper"
1287,2594,50,426,8,14,"mega"
4856,2090,66,528,8,15,"ultra"
2715,2769,50,340,8,15,"hyper"
145,3995,66,452,8,14,"uber"
1756,3198,66,450,16,15,"hyper"
1634,1944,33,214,4,14,"super"
1573,2390,33,426,8,15,"mega"
3163,1844,50,214,4,14,"super"
4101,2040,33,426,8,14,"super"
3041,1925,33,212,4,15,"super"
2042,2448,33,245,8,14,"mega"
6181,2190,66,1200,16,15,"ultrasuper"
5508,1848,66,428,4,17,"ultra"
492,3595,50,452,8,14,"uber"
2980,3659,66,424,8,17,"uber"
1552,1999,33,340,8,14,"super"
879,2244,66,107,2,14,"super"
5855,2790,50,1000,24,17,"extreme"
227,1920,33,170,4,14,"super"
3428,2625,66,530,8,17,"mega"
6242,2254,100,850,16,15,"ultrasuper"
3306,2099,33,340,8,14,"super"
3714,2290,100,214,4,15,"mega"
2286,2025,33,340,8,15,"super"
3693,1490,25,214,4,14,"special"
1226,2490,50,426,8,14,"mega"
5121,1199,33,210,4,14,"special"
206,2099,66,120,4,14,"super"
1144,2495,66,426,8,14,"mega"
6120,2495,66,1200,24,15,"ultrasuper"
5590,2723,66,1000,24,15,"extreme"
4631,1199,33,340,4,14,"special"
4162,1379,25,212,4,14,"special"
4040,3543,100,1000,24,14,"uber"
23,2895,25,340,16,14,"hyper"
5100,1999,100,420,8,14,"ultra"
4427,3390,100,1000,24,15,"extreme"
5447,2245,50,364,8,14,"mega"
3979,2495,100,540,8,15,"mega"
2551,2799,50,230,8,15,"hyper"
1878,1349,33,212,4,14,"special"
3367,2189,33,212,4,15,"super"
4448,2055,66,730,8,14,"ultra"
5569,1490,66,340,4,14,"special"
2347,2134,33,120,4,14,"super"
2225,2744,66,426,8,14,"hyper"
1899,1944,33,107,2,14,"super"
2,1795,33,85,2,14,"super"
2612,1590,25,214,4,14,"special"
3632,3239,66,424,8,15,"hyper"
2368,1895,33,214,4,14,"super"
471,2155,33,250,8,14,"super"
63,2495,33,250,8,15,"mega"
410,2795,33,452,16,14,"hyper"
5386,2044,33,528,8,14,"ultra"
5834,2195,66,850,16,15,"ultrasuper"
6099,1345,66,528,8,14,"special"
3897,2218,66,250,4,17,"super"
2164,1490,25,107,2,15,"special"
736,1890,33,107,2,14,"super"
3550,2590,50,528,16,15,"mega"
1348,1695,25,214,4,14,"special"
2633,2644,66,426,8,14,"mega"
4692,1359,33,340,4,14,"special"
4019,1795,66,420,4,14,"ultra"
1817,2490,50,426,8,15,"mega"
84,2720,33,250,8,15,"hyper"
2143,3169,33,340,8,14,"hyper"
1470,1995,33,340,8,14,"super"
5773,1699,66,420,8,14,"ultra"
553,2990,50,452,16,14,"hyper"
2877,2590,33,528,16,15,"mega"
4284,1599,66,340,4,14,"special"
675,2275,66,250,8,14,"mega"
3571,2595,66,528,16,14,"mega"
328,2099,33,212,4,14,"super"
1735,2390,66,340,4,14,"mega"
2082,2290,66,214,4,15,"mega"
2429,1629,50,245,4,15,"special"
797,2890,33,452,16,14,"hyper"
4753,2599,66,527,16,15,"mega"
6038,2199,66,850,16,15,"ultrasuper"
349,2515,33,250,8,15,"mega"
5222,3090,33,1000,24,15,"extreme"
4549,2544,33,720,16,15,"ultrasuper"
3489,2290,66,426,8,14,"mega"
818,1848,33,130,4,14,"super"
3142,1599,33,170,4,14,"special"
2469,4799,66,1000,16,17,"uber"
2816,2995,66,528,16,14,"hyper"
4305,1499,33,340,4,14,"special"
593,2890,33,452,16,15,"hyper"
2938,1790,66,107,2,15,"super"
3754,1379,33,340,4,14,"special"
5039,1688,66,212,4,14,"special"
1062,1849,33,170,4,14,"super"
5956,2273,66,850,16,15,"ultrasuper"
4223,1545,66,214,4,14,"special"
2490,2144,66,107,2,14,"super"
4814,1790,66,214,4,15,"super"
1327,3094,66,245,4,14,"hyper"
1001,1994,33,214,4,14,"super"
2959,1994,33,214,4,14,"super"
2734,2690,33,528,16,14,"hyper"
4141,2404,33,528,16,14,"mega"
4488,2893,100,720,16,14,"hyper"
4835,3054,33,1000,24,15,"extreme"
185,3795,66,500,8,14,"uber"
2061,1999,33,250,4,14,"super"
1266,3499,66,527,4,14,"uber"
5304,1818,50,428,4,17,"ultra"
3203,1359,25,120,4,14,"special"
4406,2545,66,528,8,15,"mega"
6160,1990,66,850,8,17,"ultra"
2755,2499,33,212,4,17,"mega"
2999,1395,33,107,2,14,"special"
4875,1299,33,212,4,14,"special"
4080,1699,50,340,8,15,"special"
3224,1499,33,170,4,14,"special"
450,2625,66,250,8,15,"mega"
2326,1644,25,107,2,14,"special"
1531,1995,33,214,4,14,"super"
940,1495,33,212,4,14,"special"
3468,2344,100,214,4,14,"mega"
246,2495,33,250,8,15,"mega"
5487,2124,66,425,8,17,"super"
4896,1199,33,210,4,14,"special"
919,1948,66,130,4,14,"super"
5609,1499,50,428,4,15,"special"
3407,1795,25,426,8,14,"ultra"
5365,1499,50,340,4,14,"special"
1388,2329,33,340,8,17,"mega"
4467,1875,66,425,8,14,"ultra"
2265,1775,33,340,4,15,"ultra"
3285,3379,66,527,8,15,"uber"
1653,1845,50,240,4,14,"super"
1918,2590,66,214,4,14,"mega"
3672,2744,50,420,8,17,"hyper"
1205,1499,25,170,4,14,"special"
511,3695,66,452,8,14,"uber"
4732,2593,50,720,16,15,"ultrasuper"
1592,2290,66,214,4,14,"mega"
5161,1799,66,545,8,15,"ultra"
5405,1998,66,730,8,15,"ultra"
2183,2195,33,426,8,14,"mega"
5079,2345,66,720,16,15,"ultrasuper"
5426,2540,50,720,16,17,"ultrasuper"
2856,2274,33,424,8,14,"mega"
2652,3089,66,424,8,14,"hyper"
3937,2390,75,420,4,14,"mega"
5895,1549,66,420,8,14,"special"
3325,2090,75,214,4,15,"super"
103,1795,66,85,2,14,"super"
5813,1395,50,340,8,14,"special"
3346,2444,100,214,4,14,"mega"
776,2490,33,340,8,14,"mega"
572,2325,66,250,8,15,"mega"
2122,2944,66,340,8,17,"hyper"
3815,2018,50,340,8,17,"super"
3794,1995,33,540,8,14,"ultra"
837,2990,50,452,16,15,"hyper"
42,3895,66,500,8,15,"uber"
2204,1735,66,340,4,14,"ultra"
3590,1925,33,340,4,17,"super"
4324,2744,66,720,16,14,"hyper"
6078,2494,100,1000,16,15,"ultrasuper"
2673,3044,50,528,16,14,"hyper"
1041,3099,66,450,16,15,"hyper"
1775,2594,50,426,8,14,"mega"
3998,2295,66,540,8,15,"mega"
5691,1898,66,730,8,15,"ultra"
4059,2943,100,528,16,14,"hyper"
6200,3095,100,1600,32,15,"extreme"
4936,2395,66,720,16,15,"ultrasuper"
124,3220,66,340,8,15,"hyper"
4997,1898,66,420,8,14,"ultra"
5058,1940,66,528,8,14,"ultra"
307,2955,50,250,8,17,"hyper"
389,1395,25,85,2,14,"special"
2244,2344,66,214,4,14,"mega"
2978,2244,33,426,8,14,"mega"
4528,1899,66,420,8,14,"ultra"
858,1539,33,170,4,14,"special"
5262,1898,66,420,8,14,"ultra"
5323,1698,66,540,8,14,"ultra"
1306,2890,33,528,16,14,"hyper"
3876,2265,33,540,8,15,"mega"
633,1990,33,214,4,14,"super"
2774,1829,33,212,4,14,"super"
2713,1595,33,340,8,14,"special"
1796,1644,25,107,2,14,"special"
1102,3895,66,1370,8,14,"uber"
225,2599,50,212,8,14,"mega"
164,2345,50,250,8,14,"mega"
5752,1545,100,340,4,14,"special"
5996,1544,50,528,4,14,"special"
3243,1865,33,425,8,15,"ultra"
5527,1899,66,425,8,14,"ultra"
6221,2444,100,850,16,15,"ultrasuper"
1367,2469,33,245,8,14,"mega"
694,2795,33,452,16,14,"hyper"
898,2690,33,452,16,14,"mega"
654,2690,50,340,8,14,"mega"
4650,2895,100,528,16,14,"hyper"
4181,2470,66,420,8,15,"mega"
4385,2390,33,1000,8,14,"ultrasuper"
1123,4694,66,1100,16,14,"uber"
5588,2994,100,1000,24,15,"extreme"
1428,1694,33,107,2,14,"special"
4854,2818,33,270,4,17,"hyper"
2530,3144,66,528,16,14,"hyper"
3039,1495,50,107,2,14,"special"
2366,1990,66,107,2,15,"super"
2305,1578,25,120,4,14,"special"
6017,1645,66,850,8,14,"ultra"
3508,1495,50,214,4,14,"special"
5180,1395,66,528,8,14,"special"
3712,1430,33,210,4,15,"special"
2795,2890,50,528,16,14,"hyper"
959,1895,33,212,8,14,"super"
2631,1729,66,245,4,15,"special"
1632,2449,50,230,4,15,"mega"
3060,2889,33,340,4,17,"hyper"
5853,2545,66,1000,24,15,"ultrasuper"
551,2720,66,340,8,14,"hyper"
2570,1794,33,212,4,14,"super"
1449,2174,33,120,4,14,"super"
1224,1728,25,120,4,14,"special"
3569,2290,25,528,16,14,"mega"
490,2790,66,340,8,14,"hyper"
1245,1470,25,170,4,14,"special"
1693,2094,66,107,2,14,"super"
3365,1570,33,340,4,15,"special"
1897,3144,50,528,16,14,"hyper"
1714,2315,33,545,4,15,"mega"
4038,2795,100,528,16,14,"hyper"
3834,3004,33,1000,24,14,"extreme"
5384,1604,66,214,4,14,"special"
5201,1329,33,212,4,15,"special"
1958,2815,50,424,8,17,"hyper"
143,2475,50,250,8,14,"mega"
755,2465,33,250,8,17,"mega"
5670,1599,66,545,4,15,"ultra"
5445,1994,66,528,8,14,"ultra"
2019,1495,33,212,4,14,"special"
82,2495,33,245,8,14,"mega"
3121,2544,75,426,8,14,"mega"
6179,2744,75,1200,24,15,"extreme"
5037,2993,50,1000,24,15,"extreme"
4976,2009,66,270,4,14,"super"
1510,2195,33,212,4,17,"super"
1081,1559,33,170,4,14,"special"
5506,1848,66,545,4,17,"ultra"
347,2290,50,130,4,14,"mega"
5466,2654,100,720,16,15,"ultrasuper"
4099,2004,33,426,8,14,"ultra"
2957,2644,66,426,8,14,"mega"
4303,2095,66,528,8,14,"ultra"
5935,1544,50,340,4,14,"special"
3895,2490,100,528,8,14,"mega"
408,2285,50,250,8,14,"mega"
2223,2094,50,424,4,14,"super"
3855,2455,33,540,8,15,"mega"
4364,3048,33,270,4,17,"hyper"
877,2175,66,250,8,15,"super"
3161,2290,100,214,4,15,"mega"
3651,2190,50,528,8,14,"mega"
1815,1899,25,120,4,14,"super"
5771,1545,66,850,8,15,"ultra"
612,3609,66,527,4,15,"uber"
1571,2459,33,340,4,14,"mega"
2284,2790,33,528,16,15,"hyper"
3222,2799,66,527,16,15,"hyper"
2488,2348,33,245,4,14,"mega"
2040,2455,33,545,8,14,"mega"
2549,3090,66,528,16,15,"hyper"
6240,3095,100,1600,32,15,"extreme"
1346,2744,33,528,16,14,"hyper"
429,1690,33,107,2,15,"special"
2753,1644,33,107,2,14,"special"
3916,1488,50,340,4,15,"special"
4629,3394,50,1000,24,15,"extreme"
1836,3205,66,1370,8,14,"extreme"
5567,1680,75,540,8,15,"ultra"
5792,2124,100,545,8,17,"ultra"
2101,1499,33,170,4,14,"special"
21,1695,33,130,4,14,"special"
6057,1295,66,528,4,14,"special"
4446,2688,33,270,4,15,"mega"
4242,2059,66,540,8,14,"ultra"
4711,1819,33,270,4,14,"super"
1020,1695,33,250,4,14,"special"
1489,2644,50,426,8,14,"mega"
4507,1299,33,210,4,14,"special"
2427,2417,66,212,4,14,"mega"
1285,1999,66,170,4,14,"super"
2692,2039,33,212,4,14,"super"
3426,1995,33,540,8,14,"ultra"
4833,1894,50,214,4,14,"super"
4160,3190,100,1000,16,14,"extreme"
1611,3135,33,1370,8,14,"extreme"
2080,1494,33,240,4,15,"special"
5098,2258,66,730,8,17,"ultrasuper"
